,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Sum
14207,f7b57d86-228b-4777-be51-dde8702f7b4c,intrigued,21-06-2020 23:49,#N/A,cooking,#N/A,#N/A,,,
14208,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,22-11-2020 06:29,#N/A,cooking,#N/A,#N/A,,,
14209,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,17-04-2021 21:54,#N/A,cooking,#N/A,#N/A,,,
14210,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,08-10-2020 07:39,#N/A,cooking,#N/A,#N/A,,,
14211,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,17-08-2020 06:31,#N/A,cooking,#N/A,#N/A,,,
14212,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,28-07-2020 21:02,#N/A,cooking,#N/A,#N/A,,,
14213,f7b57d86-228b-4777-be51-dde8702f7b4c,want,05-01-2021 19:50,#N/A,cooking,#N/A,#N/A,,,
14214,f7b57d86-228b-4777-be51-dde8702f7b4c,want,11-06-2021 18:48,#N/A,cooking,#N/A,#N/A,,,
14215,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,30-08-2020 23:15,#N/A,cooking,#N/A,#N/A,,,
14216,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,01-08-2020 00:24,#N/A,cooking,#N/A,#N/A,,,
14217,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,08-12-2020 18:41,#N/A,cooking,#N/A,#N/A,,,
14218,f7b57d86-228b-4777-be51-dde8702f7b4c,love,19-12-2020 19:04,#N/A,cooking,#N/A,#N/A,,,
14219,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,21-09-2020 19:14,#N/A,cooking,#N/A,#N/A,,,
14220,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,24-06-2020 14:59,#N/A,cooking,#N/A,#N/A,,,
14221,f7b57d86-228b-4777-be51-dde8702f7b4c,heart,24-03-2021 08:41,#N/A,cooking,#N/A,#N/A,,,
14222,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,06-01-2021 22:59,#N/A,cooking,#N/A,#N/A,,,
14223,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,29-12-2020 20:17,#N/A,cooking,#N/A,#N/A,,,
14224,f7b57d86-228b-4777-be51-dde8702f7b4c,super love,13-01-2021 09:08,#N/A,cooking,#N/A,#N/A,,,
14225,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,11-12-2020 22:10,#N/A,cooking,#N/A,#N/A,,,
14226,f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,16-10-2020 11:31,#N/A,cooking,#N/A,#N/A,,,
14227,f7b57d86-228b-4777-be51-dde8702f7b4c,dislike,11-11-2020 13:11,#N/A,cooking,#N/A,#N/A,,,
14228,f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,23-10-2020 07:21,#N/A,cooking,#N/A,#N/A,,,
14229,f7b57d86-228b-4777-be51-dde8702f7b4c,like,28-01-2021 03:04,#N/A,cooking,#N/A,#N/A,,,
14230,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,02-04-2021 11:54,#N/A,cooking,#N/A,#N/A,,,
14231,f7b57d86-228b-4777-be51-dde8702f7b4c,heart,13-05-2021 23:31,#N/A,cooking,#N/A,#N/A,,,
14232,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,02-01-2021 02:22,#N/A,cooking,#N/A,#N/A,,,
14233,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,07-06-2021 10:32,#N/A,cooking,#N/A,#N/A,,,
14234,f7b57d86-228b-4777-be51-dde8702f7b4c,love,07-05-2021 19:40,#N/A,cooking,#N/A,#N/A,,,
14235,f7b57d86-228b-4777-be51-dde8702f7b4c,peeking,11-06-2021 10:09,#N/A,cooking,#N/A,#N/A,,,
14236,f7b57d86-228b-4777-be51-dde8702f7b4c,peeking,20-09-2020 16:21,#N/A,cooking,#N/A,#N/A,,,
14237,f7b57d86-228b-4777-be51-dde8702f7b4c,adore,20-11-2020 02:48,#N/A,cooking,#N/A,#N/A,,,
14238,f7b57d86-228b-4777-be51-dde8702f7b4c,want,11-11-2020 07:14,#N/A,cooking,#N/A,#N/A,,,
14239,f7b57d86-228b-4777-be51-dde8702f7b4c,want,10-01-2021 18:11,#N/A,cooking,#N/A,#N/A,,,
14240,bc604b62-adbc-4c93-a2ae-602160714d1c,,16-01-2021 00:24,,,,,,,
14241,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,13-01-2021 22:12,#N/A,cooking,#N/A,#N/A,,,
14242,bc604b62-adbc-4c93-a2ae-602160714d1c,want,06-02-2021 22:21,#N/A,cooking,#N/A,#N/A,,,
14243,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,09-09-2020 18:38,#N/A,cooking,#N/A,#N/A,,,
14244,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,14-09-2020 11:04,#N/A,cooking,#N/A,#N/A,,,
14245,bc604b62-adbc-4c93-a2ae-602160714d1c,adore,04-05-2021 01:12,#N/A,cooking,#N/A,#N/A,,,
14246,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,03-05-2021 05:54,#N/A,cooking,#N/A,#N/A,,,
14247,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,12-04-2021 16:55,#N/A,cooking,#N/A,#N/A,,,
14248,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,10-12-2020 04:32,#N/A,cooking,#N/A,#N/A,,,
14249,bc604b62-adbc-4c93-a2ae-602160714d1c,adore,09-12-2020 06:56,#N/A,cooking,#N/A,#N/A,,,
14250,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,01-05-2021 10:36,#N/A,cooking,#N/A,#N/A,,,
14251,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,08-03-2021 06:08,#N/A,cooking,#N/A,#N/A,,,
14252,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,18-11-2020 04:59,#N/A,cooking,#N/A,#N/A,,,
14253,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,04-05-2021 19:49,#N/A,cooking,#N/A,#N/A,,,
14254,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,18-02-2021 10:15,#N/A,cooking,#N/A,#N/A,,,
14255,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,10-10-2020 01:36,#N/A,cooking,#N/A,#N/A,,,
14256,bc604b62-adbc-4c93-a2ae-602160714d1c,indifferent,31-12-2020 01:40,#N/A,cooking,#N/A,#N/A,,,
14257,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,20-02-2021 06:03,#N/A,cooking,#N/A,#N/A,,,
14258,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,15-07-2020 06:59,#N/A,cooking,#N/A,#N/A,,,
14259,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,29-10-2020 17:17,#N/A,cooking,#N/A,#N/A,,,
14260,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,17-02-2021 15:00,#N/A,cooking,#N/A,#N/A,,,
14261,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,24-03-2021 23:03,#N/A,cooking,#N/A,#N/A,,,
14262,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,04-04-2021 09:05,#N/A,cooking,#N/A,#N/A,,,
14263,bc604b62-adbc-4c93-a2ae-602160714d1c,love,26-07-2020 10:40,#N/A,cooking,#N/A,#N/A,,,
14264,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,13-05-2021 09:40,#N/A,cooking,#N/A,#N/A,,,
14265,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,28-06-2020 21:00,#N/A,cooking,#N/A,#N/A,,,
14266,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,13-06-2021 01:20,#N/A,cooking,#N/A,#N/A,,,
14267,bc604b62-adbc-4c93-a2ae-602160714d1c,like,26-09-2020 13:52,#N/A,cooking,#N/A,#N/A,,,
14268,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,01-10-2020 22:05,#N/A,cooking,#N/A,#N/A,,,
14269,bc604b62-adbc-4c93-a2ae-602160714d1c,intrigued,12-11-2020 08:21,#N/A,cooking,#N/A,#N/A,,,
14270,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,28-11-2020 13:57,#N/A,cooking,#N/A,#N/A,,,
14271,bc604b62-adbc-4c93-a2ae-602160714d1c,scared,13-03-2021 09:21,#N/A,cooking,#N/A,#N/A,,,
14272,bc604b62-adbc-4c93-a2ae-602160714d1c,peeking,22-09-2020 11:41,#N/A,cooking,#N/A,#N/A,,,
14273,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,20-08-2020 21:14,#N/A,cooking,#N/A,#N/A,,,
14274,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,15-05-2021 17:20,#N/A,cooking,#N/A,#N/A,,,
14275,e4487829-621f-4265-8665-42a4c0610745,,19-09-2020 06:06,,,,,,,
14276,e4487829-621f-4265-8665-42a4c0610745,scared,10-06-2021 21:41,#N/A,food,#N/A,#N/A,,,
14277,e4487829-621f-4265-8665-42a4c0610745,peeking,24-04-2021 03:35,#N/A,food,#N/A,#N/A,,,
14278,06cc70bd-87c7-4d40-81f9-8a4b9bc9856b,,14-04-2021 05:39,,,,,,,
14279,3ea56656-03ef-4199-b253-b5241ee21eb7,,14-05-2021 19:55,,,,,,,
14280,3ea56656-03ef-4199-b253-b5241ee21eb7,disgust,19-01-2021 13:38,#N/A,veganism,#N/A,#N/A,,,
14281,3ea56656-03ef-4199-b253-b5241ee21eb7,dislike,14-06-2021 14:25,#N/A,veganism,#N/A,#N/A,,,
14282,3ea56656-03ef-4199-b253-b5241ee21eb7,super love,19-03-2021 12:51,#N/A,veganism,#N/A,#N/A,,,
14283,3ea56656-03ef-4199-b253-b5241ee21eb7,adore,01-11-2020 20:26,#N/A,veganism,#N/A,#N/A,,,
14284,3ea56656-03ef-4199-b253-b5241ee21eb7,hate,12-08-2020 10:02,#N/A,veganism,#N/A,#N/A,,,
14285,3ea56656-03ef-4199-b253-b5241ee21eb7,want,02-07-2020 07:40,#N/A,veganism,#N/A,#N/A,,,
14286,3ea56656-03ef-4199-b253-b5241ee21eb7,like,14-04-2021 15:21,#N/A,veganism,#N/A,#N/A,,,
14287,55d5d3f9-566c-4fcc-b24e-02ca826cce58,,09-04-2021 13:02,,,,,,,
14288,55d5d3f9-566c-4fcc-b24e-02ca826cce58,dislike,13-04-2021 19:40,#N/A,science,#N/A,#N/A,,,
14289,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,22-07-2020 12:49,#N/A,science,#N/A,#N/A,,,
14290,55d5d3f9-566c-4fcc-b24e-02ca826cce58,heart,19-07-2020 02:25,#N/A,science,#N/A,#N/A,,,
14291,55d5d3f9-566c-4fcc-b24e-02ca826cce58,disgust,07-10-2020 06:19,#N/A,science,#N/A,#N/A,,,
14292,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,29-11-2020 20:26,#N/A,science,#N/A,#N/A,,,
14293,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,09-06-2021 14:35,#N/A,science,#N/A,#N/A,,,
14294,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,21-11-2020 00:23,#N/A,science,#N/A,#N/A,,,
14295,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,23-04-2021 18:04,#N/A,science,#N/A,#N/A,,,
14296,55d5d3f9-566c-4fcc-b24e-02ca826cce58,want,23-11-2020 02:49,#N/A,science,#N/A,#N/A,,,
14297,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,21-10-2020 06:19,#N/A,science,#N/A,#N/A,,,
14298,55d5d3f9-566c-4fcc-b24e-02ca826cce58,peeking,24-06-2020 00:27,#N/A,science,#N/A,#N/A,,,
14299,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,03-05-2021 07:48,#N/A,science,#N/A,#N/A,,,
14300,55d5d3f9-566c-4fcc-b24e-02ca826cce58,cherish,01-02-2021 16:53,#N/A,science,#N/A,#N/A,,,
14301,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,13-06-2021 02:27,#N/A,science,#N/A,#N/A,,,
14302,55d5d3f9-566c-4fcc-b24e-02ca826cce58,interested,10-04-2021 21:53,#N/A,science,#N/A,#N/A,,,
14303,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,30-11-2020 12:51,#N/A,science,#N/A,#N/A,,,
14304,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,15-11-2020 08:39,#N/A,science,#N/A,#N/A,,,
14305,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,19-02-2021 12:36,#N/A,science,#N/A,#N/A,,,
14306,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,30-10-2020 00:08,#N/A,science,#N/A,#N/A,,,
14307,55d5d3f9-566c-4fcc-b24e-02ca826cce58,super love,30-10-2020 01:04,#N/A,science,#N/A,#N/A,,,
14308,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,14-09-2020 12:47,#N/A,science,#N/A,#N/A,,,
14309,55d5d3f9-566c-4fcc-b24e-02ca826cce58,peeking,05-01-2021 15:57,#N/A,science,#N/A,#N/A,,,
14310,55d5d3f9-566c-4fcc-b24e-02ca826cce58,heart,09-02-2021 18:05,#N/A,science,#N/A,#N/A,,,
14311,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,31-01-2021 17:36,#N/A,science,#N/A,#N/A,,,
14312,55d5d3f9-566c-4fcc-b24e-02ca826cce58,want,12-02-2021 14:23,#N/A,science,#N/A,#N/A,,,
14313,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,27-02-2021 11:34,#N/A,science,#N/A,#N/A,,,
14314,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,13-10-2020 05:47,#N/A,science,#N/A,#N/A,,,
14315,55d5d3f9-566c-4fcc-b24e-02ca826cce58,worried,21-09-2020 19:02,#N/A,science,#N/A,#N/A,,,
14316,55d5d3f9-566c-4fcc-b24e-02ca826cce58,adore,02-05-2021 02:32,#N/A,science,#N/A,#N/A,,,
14317,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,17-09-2020 19:32,#N/A,science,#N/A,#N/A,,,
14318,55d5d3f9-566c-4fcc-b24e-02ca826cce58,cherish,21-06-2020 15:06,#N/A,science,#N/A,#N/A,,,
14319,55d5d3f9-566c-4fcc-b24e-02ca826cce58,adore,26-11-2020 09:12,#N/A,science,#N/A,#N/A,,,
14320,27026304-2cb5-4d64-9959-9ff0328aaa03,,10-10-2020 13:00,,,,,,,
14321,27026304-2cb5-4d64-9959-9ff0328aaa03,dislike,01-03-2021 05:56,#N/A,dogs,#N/A,#N/A,,,
14322,27026304-2cb5-4d64-9959-9ff0328aaa03,dislike,27-09-2020 16:34,#N/A,dogs,#N/A,#N/A,,,
14323,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,30-10-2020 16:52,#N/A,dogs,#N/A,#N/A,,,
14324,27026304-2cb5-4d64-9959-9ff0328aaa03,love,09-11-2020 19:15,#N/A,dogs,#N/A,#N/A,,,
14325,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,21-07-2020 21:38,#N/A,dogs,#N/A,#N/A,,,
14326,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,19-10-2020 21:50,#N/A,dogs,#N/A,#N/A,,,
14327,27026304-2cb5-4d64-9959-9ff0328aaa03,disgust,25-03-2021 09:59,#N/A,dogs,#N/A,#N/A,,,
14328,27026304-2cb5-4d64-9959-9ff0328aaa03,interested,19-12-2020 00:43,#N/A,dogs,#N/A,#N/A,,,
14329,27026304-2cb5-4d64-9959-9ff0328aaa03,scared,14-04-2021 14:47,#N/A,dogs,#N/A,#N/A,,,
14330,27026304-2cb5-4d64-9959-9ff0328aaa03,peeking,08-08-2020 13:17,#N/A,dogs,#N/A,#N/A,,,
14331,27026304-2cb5-4d64-9959-9ff0328aaa03,super love,08-01-2021 02:15,#N/A,dogs,#N/A,#N/A,,,
14332,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,03-09-2020 06:45,#N/A,dogs,#N/A,#N/A,,,
14333,27026304-2cb5-4d64-9959-9ff0328aaa03,intrigued,17-08-2020 15:57,#N/A,dogs,#N/A,#N/A,,,
14334,27026304-2cb5-4d64-9959-9ff0328aaa03,intrigued,15-02-2021 09:21,#N/A,dogs,#N/A,#N/A,,,
14335,27026304-2cb5-4d64-9959-9ff0328aaa03,disgust,23-09-2020 14:52,#N/A,dogs,#N/A,#N/A,,,
14336,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,12-01-2021 05:05,#N/A,dogs,#N/A,#N/A,,,
14337,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,,10-11-2020 01:41,,,,,,,
14338,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,scared,06-03-2021 04:51,#N/A,public speaking,#N/A,#N/A,,,
14339,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,want,22-07-2020 04:40,#N/A,public speaking,#N/A,#N/A,,,
14340,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,dislike,20-03-2021 16:28,#N/A,public speaking,#N/A,#N/A,,,
14341,4b1c315b-84a8-400a-bb49-9fec7dc767d5,,31-05-2021 13:10,,,,,,,
14342,4b1c315b-84a8-400a-bb49-9fec7dc767d5,like,14-11-2020 05:39,#N/A,fitness,#N/A,#N/A,,,
14343,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,13-04-2021 01:51,#N/A,fitness,#N/A,#N/A,,,
14344,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,11-04-2021 20:53,#N/A,fitness,#N/A,#N/A,,,
14345,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,08-08-2020 09:50,#N/A,fitness,#N/A,#N/A,,,
14346,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,08-08-2020 07:43,#N/A,fitness,#N/A,#N/A,,,
14347,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,23-08-2020 10:00,#N/A,fitness,#N/A,#N/A,,,
14348,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,18-07-2020 13:50,#N/A,fitness,#N/A,#N/A,,,
14349,4b1c315b-84a8-400a-bb49-9fec7dc767d5,indifferent,08-09-2020 00:41,#N/A,fitness,#N/A,#N/A,,,
14350,4b1c315b-84a8-400a-bb49-9fec7dc767d5,super love,19-12-2020 07:39,#N/A,fitness,#N/A,#N/A,,,
14351,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,28-10-2020 20:48,#N/A,fitness,#N/A,#N/A,,,
14352,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,17-03-2021 03:30,#N/A,fitness,#N/A,#N/A,,,
14353,4b1c315b-84a8-400a-bb49-9fec7dc767d5,love,16-09-2020 15:58,#N/A,fitness,#N/A,#N/A,,,
14354,4b1c315b-84a8-400a-bb49-9fec7dc767d5,adore,02-08-2020 12:26,#N/A,fitness,#N/A,#N/A,,,
14355,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,17-12-2020 20:25,#N/A,fitness,#N/A,#N/A,,,
14356,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,15-12-2020 17:43,#N/A,fitness,#N/A,#N/A,,,
14357,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,28-05-2021 06:53,#N/A,fitness,#N/A,#N/A,,,
14358,4b1c315b-84a8-400a-bb49-9fec7dc767d5,love,02-07-2020 07:27,#N/A,fitness,#N/A,#N/A,,,
14359,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,27-05-2021 00:00,#N/A,fitness,#N/A,#N/A,,,
14360,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,21-05-2021 00:01,#N/A,fitness,#N/A,#N/A,,,
14361,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,09-07-2020 11:28,#N/A,fitness,#N/A,#N/A,,,
14362,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,07-02-2021 08:59,#N/A,fitness,#N/A,#N/A,,,
14363,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,31-01-2021 12:58,#N/A,fitness,#N/A,#N/A,,,
14364,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,09-02-2021 10:34,#N/A,fitness,#N/A,#N/A,,,
14365,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,05-02-2021 04:30,#N/A,fitness,#N/A,#N/A,,,
14366,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,29-10-2020 08:39,#N/A,fitness,#N/A,#N/A,,,
14367,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,01-02-2021 15:45,#N/A,fitness,#N/A,#N/A,,,
14368,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,20-01-2021 21:27,#N/A,fitness,#N/A,#N/A,,,
14369,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,19-10-2020 23:30,#N/A,fitness,#N/A,#N/A,,,
14370,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,29-07-2020 23:18,#N/A,fitness,#N/A,#N/A,,,
14371,4b1c315b-84a8-400a-bb49-9fec7dc767d5,worried,28-10-2020 10:37,#N/A,fitness,#N/A,#N/A,,,
14372,90418e93-aa5a-4608-866e-25464b617c9b,,07-01-2021 17:37,,,,,,,
14373,90418e93-aa5a-4608-866e-25464b617c9b,dislike,06-12-2020 02:46,#N/A,science,#N/A,#N/A,,,
14374,90418e93-aa5a-4608-866e-25464b617c9b,super love,04-09-2020 14:43,#N/A,science,#N/A,#N/A,,,
14375,90418e93-aa5a-4608-866e-25464b617c9b,dislike,03-01-2021 11:25,#N/A,science,#N/A,#N/A,,,
14376,90418e93-aa5a-4608-866e-25464b617c9b,disgust,29-04-2021 07:23,#N/A,science,#N/A,#N/A,,,
14377,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,17-10-2020 09:30,#N/A,science,#N/A,#N/A,,,
14378,90418e93-aa5a-4608-866e-25464b617c9b,interested,05-02-2021 11:50,#N/A,science,#N/A,#N/A,,,
14379,90418e93-aa5a-4608-866e-25464b617c9b,cherish,21-04-2021 02:20,#N/A,science,#N/A,#N/A,,,
14380,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,09-08-2020 00:13,#N/A,science,#N/A,#N/A,,,
14381,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,26-12-2020 23:36,#N/A,science,#N/A,#N/A,,,
14382,90418e93-aa5a-4608-866e-25464b617c9b,want,27-08-2020 22:25,#N/A,science,#N/A,#N/A,,,
14383,90418e93-aa5a-4608-866e-25464b617c9b,super love,11-10-2020 11:27,#N/A,science,#N/A,#N/A,,,
14384,90418e93-aa5a-4608-866e-25464b617c9b,peeking,08-09-2020 08:50,#N/A,science,#N/A,#N/A,,,
14385,90418e93-aa5a-4608-866e-25464b617c9b,want,31-08-2020 15:39,#N/A,science,#N/A,#N/A,,,
14386,90418e93-aa5a-4608-866e-25464b617c9b,scared,19-07-2020 18:34,#N/A,science,#N/A,#N/A,,,
14387,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,10-06-2021 19:14,#N/A,science,#N/A,#N/A,,,
14388,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,14-09-2020 12:59,#N/A,science,#N/A,#N/A,,,
14389,90418e93-aa5a-4608-866e-25464b617c9b,super love,20-09-2020 20:14,#N/A,science,#N/A,#N/A,,,
14390,90418e93-aa5a-4608-866e-25464b617c9b,adore,24-04-2021 09:47,#N/A,science,#N/A,#N/A,,,
14391,90418e93-aa5a-4608-866e-25464b617c9b,adore,28-07-2020 20:09,#N/A,science,#N/A,#N/A,,,
14392,90418e93-aa5a-4608-866e-25464b617c9b,super love,29-04-2021 16:59,#N/A,science,#N/A,#N/A,,,
14393,90418e93-aa5a-4608-866e-25464b617c9b,heart,11-05-2021 02:50,#N/A,science,#N/A,#N/A,,,
14394,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,08-11-2020 05:03,#N/A,science,#N/A,#N/A,,,
14395,90418e93-aa5a-4608-866e-25464b617c9b,super love,10-03-2021 20:59,#N/A,science,#N/A,#N/A,,,
14396,90418e93-aa5a-4608-866e-25464b617c9b,cherish,01-03-2021 18:44,#N/A,science,#N/A,#N/A,,,
14397,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,,04-02-2021 23:59,,,,,,,
14398,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,25-04-2021 20:00,#N/A,soccer,#N/A,#N/A,,,
14399,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,18-01-2021 11:41,#N/A,soccer,#N/A,#N/A,,,
14400,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,06-06-2021 06:05,#N/A,soccer,#N/A,#N/A,,,
14401,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,13-05-2021 14:43,#N/A,soccer,#N/A,#N/A,,,
14402,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,interested,04-12-2020 04:26,#N/A,soccer,#N/A,#N/A,,,
14403,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,like,17-07-2020 02:12,#N/A,soccer,#N/A,#N/A,,,
14404,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,09-10-2020 23:55,#N/A,soccer,#N/A,#N/A,,,
14405,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,31-01-2021 03:22,#N/A,soccer,#N/A,#N/A,,,
14406,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,26-05-2021 16:13,#N/A,soccer,#N/A,#N/A,,,
14407,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,cherish,17-01-2021 00:23,#N/A,soccer,#N/A,#N/A,,,
14408,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,21-03-2021 01:54,#N/A,soccer,#N/A,#N/A,,,
14409,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,like,25-03-2021 08:31,#N/A,soccer,#N/A,#N/A,,,
14410,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,disgust,05-09-2020 05:30,#N/A,soccer,#N/A,#N/A,,,
14411,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,love,07-08-2020 10:43,#N/A,soccer,#N/A,#N/A,,,
14412,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,indifferent,22-08-2020 20:35,#N/A,soccer,#N/A,#N/A,,,
14413,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,indifferent,26-08-2020 16:04,#N/A,soccer,#N/A,#N/A,,,
14414,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,06-05-2021 17:09,#N/A,soccer,#N/A,#N/A,,,
14415,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,heart,14-04-2021 20:21,#N/A,soccer,#N/A,#N/A,,,
14416,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,16-08-2020 06:04,#N/A,soccer,#N/A,#N/A,,,
14417,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,dislike,27-04-2021 16:59,#N/A,soccer,#N/A,#N/A,,,
14418,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,29-04-2021 00:33,#N/A,soccer,#N/A,#N/A,,,
14419,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,dislike,04-08-2020 22:33,#N/A,soccer,#N/A,#N/A,,,
14420,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,24-04-2021 09:44,#N/A,soccer,#N/A,#N/A,,,
